transaction_id,transaction_time,customer_id,device_id,beneficiary_id,amount,channel,merchant_category,country,home_country,account_age_days,customer_segment,customer_vulnerability_score,usual_transaction_amount,usual_transaction_hour,p3_synthetic_risk_grade_context,p3_synthetic_pd_context,device_age_days,device_trust_score,device_country,emulator_flag,rooted_device_flag,beneficiary_age_hours,beneficiary_risk_score,beneficiary_country,mobile_channel_flag,card_channel_flag,api_channel_flag,transfer_merchant_flag,ip_risk_score,failed_otp_count,transactions_last_10m,transactions_last_1h,amount_last_24h,distance_from_last_transaction,night_transaction_flag,new_device_flag,new_beneficiary_flag,high_risk_merchant_flag,country_mismatch_flag,device_country_mismatch_flag,amount_spike_ratio,account_takeover_signal,mule_network_signal,social_engineering_signal,password_reset_recent_flag,multiple_accounts_device_flag,privileged_override_flag,blacklist_hit,duplicate_transaction_flag,transaction_fraud_label,fraud_type,simulation_day,synthetic_split,data_layer,data_status,source_type,claim_boundary,synthetic_model_score_raw,synthetic_model_score,synthetic_anomaly_score,model_feature_set,rule_hit_count,critical_rule_hits,high_rule_hits,medium_rule_hits,rule_hits,rule_reason_codes,rule_primary_action,highest_rule_priority,max_rule_severity,decision,primary_reason_code,all_reason_codes,expected_prevented_loss_proxy,customer_friction_risk,review_priority,sla_hours,override_eligibility,decision_engine_version,model_step_up_threshold,model_review_threshold,model_decline_threshold,anomaly_review_threshold
T000037776,2026-01-17 10:58:00,C0031043,D0002145,B0089524,1369.52,MOBILE,GROCERY,VN,VN,1186,Mass,25.12,82.95,15,D,0.29,239,55.91,SG,0,0,1375,26.38,VN,1,0,0,0,7.59,0,2,2,1804.62,41.3,0,0,0,0,0,1,16.5102,0,0,1,0,0,0,0,0,0,NONE,17,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5126755521893877,0.0158555954224812,0.571196606290107,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,15.2002,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000171210,2026-01-04 15:51:00,C0029030,D0035179,B0026395,118.33,CARD,UTILITIES,MY,MY,1046,Mass,8.3,34.27,12,C,0.22,512,68.43,VN,0,0,4872,57.67,MY,0,1,0,0,4.3,1,2,6,581.7,265.03,0,0,0,0,0,1,3.4529,0,0,0,0,0,0,0,0,0,NONE,4,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4325726979357112,0.0112959397349788,0.2993642785670203,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.9357,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000025109,2026-01-08 20:35:00,C0010846,D0030438,B0012243,141.99,MOBILE,GROCERY,VN,SG,1235,Mass,10.56,114.61,18,A,0.1,326,94.54,TH,0,0,1437,11.72,VN,1,0,0,0,4.9,2,0,0,557.81,118.72,0,0,1,0,1,1,1.2389,0,0,1,0,1,0,0,0,0,NONE,8,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3249596760026226,0.0069466239323941,0.8456473154101032,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.6904,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000182248,2026-01-11 18:19:00,C0023522,D0021477,B0083989,81.82,WEB,ELECTRONICS,VN,MY,1161,Mass,3.85,127.5,19,B,0.16,976,97.58,VN,0,0,3732,37.1,VN,0,0,0,0,5.12,0,1,1,424.97,77.76,0,0,0,1,1,1,0.6418,0,0,0,0,1,0,0,0,0,NONE,11,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4492992700306741,0.0121340045941173,0.7629376202088713,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.695,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000206629,2026-01-07 16:23:00,C0041788,D0018247,B0055174,114.04,API,RETAIL,SG,SG,641,Digital_Native,10.61,92.51,17,F_G,0.44,503,45.31,VN,0,0,4376,29.97,VN,0,0,1,0,9.22,0,0,1,397.71,64.01,0,0,0,0,0,1,1.2327,0,0,0,0,0,0,0,0,0,NONE,7,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4020486460703446,0.0098932737252201,0.4849458048976314,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.7898,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000110906,2026-01-21 12:35:00,C0038802,D0054136,B0028612,189.11,WEB,RETAIL,ID,ID,867,Mass,17.48,83.06,12,B,0.16,419,92.33,VN,0,0,1453,16.54,PH,0,0,0,0,5.76,0,2,4,695.75,59.65,0,1,0,0,0,1,2.2768,0,0,0,0,0,0,0,0,0,NONE,21,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1438677475764709,0.0022701047354419,0.2147192579854641,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.3005,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000056067,2026-01-26 10:50:00,C0012173,D0048140,B0045877,89.43,CARD,GROCERY,PH,PH,441,Mass,13.38,138.54,8,A,0.1,650,76.66,ID,0,0,1659,7.42,MY,0,1,0,0,12.76,0,2,4,173.14,127.98,0,1,0,0,0,1,0.6455,0,0,0,0,0,0,0,0,0,NONE,26,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1093411219275012,0.0016248779559361,0.2499445765951455,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1017,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000054698,2026-01-25 18:48:00,C0009054,D0046847,B0050365,48.76,MOBILE,GROCERY,MY,MY,961,Digital_Native,7.24,115.71,15,C,0.22,500,83.98,TH,0,0,683,8.61,VN,1,0,0,0,30.9,1,0,4,65.78,323.72,0,0,0,0,1,1,0.4214,1,0,0,0,0,0,0,1,0,NONE,25,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4510743656745516,0.0122260840972098,0.5133825053775682,observable_controls_v1,1,1,0,0,FRD-080,RC_DUPLICATE_TXN,HOLD,2,CRITICAL,HOLD,RC_DUPLICATE_TXN,RC_DUPLICATE_TXN,0.4173,High,HIGH,4,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000243197,2026-01-20 23:31:00,C0000120,D0033119,B0045389,311.56,CARD,ELECTRONICS,VN,VN,342,Digital_Native,28.9,164.94,21,E,0.36,88,96.6,PH,0,0,461,12.18,TH,0,1,0,0,1.84,0,6,10,496.65,75.38,1,0,1,1,0,1,1.8889,0,0,0,1,0,0,0,0,0,NONE,20,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5132196205803701,0.0158918997987236,0.9613653930268368,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,3.4659,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000225530,2026-01-05 23:32:00,C0033353,D0044897,B0089014,174.69,WEB,TRAVEL,SG,SG,1868,Digital_Native,4.22,97.61,23,A,0.1,834,52.81,TH,0,0,4105,3.16,ID,0,0,0,0,2.48,1,1,1,252.7,10.71,1,0,0,0,0,1,1.7897,0,0,1,0,0,0,0,0,0,NONE,5,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1014531073930105,0.0014862535997375,0.6333547037993493,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1817,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000062537,2026-01-25 05:05:00,C0036242,D0062655,B0036806,60.67,CARD,RETAIL,ID,ID,589,Mass,5.7,57.4,5,F_G,0.44,530,83.39,MY,0,0,807,18.41,VN,0,1,0,0,3.09,0,4,5,149.1,79.85,1,0,1,0,0,1,1.057,0,0,0,0,0,0,0,0,0,NONE,25,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1305036447561794,0.0020127760523441,0.5840368610580178,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0855,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000244587,2026-01-05 21:22:00,C0031388,D0040879,B0068432,111.4,MOBILE,RETAIL,VN,VN,503,Mass,7.31,159.36,14,B,0.16,349,93.8,VN,0,0,3739,9.79,VN,1,0,0,0,2.48,0,0,4,447.55,45.16,0,0,0,0,0,0,0.699,0,1,0,0,0,0,0,0,0,NONE,5,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2350641732595497,0.0043141554879185,0.3919842777281797,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.3364,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000193575,2026-01-27 11:17:00,C0046781,D0014144,B0060423,260.59,MOBILE,GAMING,SG,SG,688,Mass,19.58,78.13,6,B,0.16,381,96.51,VN,0,0,2371,18.95,TH,1,0,0,0,7.12,0,2,6,741.94,178.7,0,0,0,1,0,1,3.3353,1,0,1,0,0,0,0,0,0,NONE,27,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.590071755094102,0.0220176432316963,0.5232328921430583,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,4.0163,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000180801,2026-01-22 15:18:00,C0024513,D0055091,B0036804,34.11,CARD,GAMING,ID,ID,1579,Mass,7.53,26.39,17,C,0.22,337,90.24,MY,0,0,2844,5.98,VN,0,1,0,0,5.68,0,3,4,141.99,50.76,0,0,0,1,0,1,1.2925,0,1,0,0,0,0,0,0,0,NONE,22,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4096461937711232,0.0102281185059684,0.4072511788708005,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2442,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000215091,2026-01-28 15:01:00,C0022491,D0053980,B0073275,328.92,MOBILE,TRANSFER,VN,VN,628,Mass,3.95,68.49,12,A,0.1,293,97.06,MY,0,0,1623,5.09,VN,1,0,0,1,9.56,1,2,4,647.18,63.39,0,0,0,0,0,1,4.8024,0,0,0,0,0,0,0,0,0,NONE,28,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1798337038488958,0.0030131964595326,0.2372481230938842,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.6938,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000084588,2026-01-30 20:44:00,C0030030,D0053947,B0032348,61.42,WEB,TRANSFER,VN,VN,1203,SME,20.04,28.14,20,E,0.36,164,55.34,PH,0,0,846,19.27,SG,0,0,0,1,5.36,1,1,3,135.75,30.98,0,0,0,0,0,1,2.1827,0,0,0,0,0,0,0,0,0,NONE,30,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.0963522701214116,0.0013982987595925,0.1870554893137683,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0601,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000086664,2026-01-11 18:13:00,C0038967,D0040138,B0048005,35.59,CARD,RETAIL,SG,SG,2036,Mass,12.03,15.23,15,C,0.22,208,88.22,ID,0,0,77,16.94,VN,0,1,0,0,4.39,0,2,4,71.59,54.84,0,0,0,0,0,1,2.3367,0,0,0,0,0,0,0,0,0,NONE,11,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.088914916723241,0.0012724069517257,0.1824059150254348,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0317,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000049625,2026-01-14 10:01:00,C0003162,D0005404,B0046043,203.45,API,RETAIL,MY,MY,837,Mass,6.01,85.68,12,B,0.16,750,90.35,VN,0,0,239,2.91,TH,0,0,1,0,8.38,3,5,8,260.07,26.24,0,0,0,0,0,1,2.3745,0,1,0,0,0,0,0,0,0,NONE,14,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4333183347733658,0.0113321949249557,0.8521842813232113,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.6139,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000246519,2026-01-02 10:02:00,C0030261,D0006584,B0074557,140.88,MOBILE,GROCERY,VN,VN,841,Mass,4.92,41.01,12,A,0.1,549,76.15,TH,0,0,4155,21.2,SG,1,0,0,0,3.06,2,1,5,437.86,216.96,0,0,1,0,0,1,3.4352,0,0,0,0,0,0,0,0,0,NONE,2,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2595113335329922,0.0049604691416585,0.2342103213359137,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.4892,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000080781,2026-01-16 10:01:00,C0044615,D0032730,B0018385,83.92,CARD,TRANSFER,TH,TH,993,Mass,5.29,75.29,9,A,0.1,519,77.11,ID,0,0,1164,6.6,ID,0,1,0,1,4.72,0,6,9,124.98,48.69,0,0,0,0,0,1,1.1146,0,0,0,0,0,0,0,0,0,NONE,16,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.0860086711996267,0.0012239667293905,0.3437449444867193,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0719,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000230596,2026-01-18 14:57:00,C0000078,D0023566,B0033974,19.18,MOBILE,TRANSFER,ID,ID,498,Mass,14.48,22.61,12,B,0.16,937,62.34,SG,0,0,2160,19.28,VN,1,0,0,1,0.84,1,6,9,33.55,83.09,0,0,0,0,0,1,0.8481,0,0,0,0,0,0,0,0,0,NONE,18,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4520241650725193,0.0122756092107504,0.4590016597062859,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1648,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000211655,2026-01-11 19:38:00,C0015513,D0007733,B0005002,125.53,MOBILE,GROCERY,PH,PH,1588,Mass,25.5,61.56,22,E,0.36,222,73.04,VN,0,0,1285,60.26,SG,1,0,0,0,25.88,1,3,5,626.03,297.94,0,0,0,0,0,1,2.0391,1,0,0,1,0,0,0,0,0,NONE,11,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.661797572605637,0.0302959493054006,0.7748191998657855,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,2.6621,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000119081,2026-01-02 08:30:00,C0033967,D0007920,B0017509,424.54,API,GROCERY,SG,SG,1492,Mass,17.19,92.8,13,E,0.36,830,46.02,VN,0,0,1309,3.26,TH,0,0,1,0,3.92,1,3,4,1211.03,178.98,0,0,0,0,0,1,4.5748,0,0,0,0,1,0,0,0,0,NONE,2,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3985591480015207,0.0097424768900165,0.8540417143507673,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,2.8952,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000027405,2026-01-07 14:15:00,C0039383,D0056562,B0045510,78.12,MOBILE,GROCERY,VN,VN,1033,SME,34.65,39.21,13,C,0.22,197,97.6,TH,0,0,2379,7.25,VN,1,0,0,0,12.16,4,0,1,390.69,188.41,0,0,0,0,0,1,1.9922,1,0,1,0,0,0,0,0,0,NONE,7,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5744041571493022,0.0205850167676274,0.553700785514419,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.1257,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000044654,2026-01-24 12:51:00,C0018870,D0023060,B0068009,359.86,CARD,ELECTRONICS,SG,SG,545,Mass,12.84,102.8,9,A,0.1,943,84.65,VN,0,0,720,9.48,SG,0,1,0,0,8.18,1,4,6,1471.52,59.1,0,0,0,1,1,1,3.5006,0,0,0,0,1,0,0,0,0,NONE,24,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4987779956297421,0.014955838776198,0.7609963031091033,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,3.7674,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000112890,2026-01-20 05:12:00,C0023648,D0001465,B0086197,204.37,WEB,UTILITIES,MY,SG,1113,Affluent,20.26,29.08,7,E,0.36,115,80.92,MY,0,0,1662,11.08,VN,0,0,0,0,10.96,2,0,1,1067.49,396.83,1,0,0,0,1,1,7.028,1,0,0,0,0,0,0,0,0,NONE,20,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1317076859535315,0.0020355606672903,0.8124412062529585,observable_controls_v1,1,0,0,1,FRD-060,RC_BEHAVIOUR_CHANGE,STEP_UP,6,MEDIUM,ALLOW,RC_LOW_RISK,RC_LOW_RISK;RC_BEHAVIOUR_CHANGE,0.2912,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000170058,2026-01-13 14:52:00,C0011715,D0057050,B0035604,70.6,CARD,UTILITIES,ID,ID,602,Affluent,28.21,79.21,10,F_G,0.44,161,71.61,SG,0,0,5234,4.55,VN,0,1,0,0,15.82,1,1,3,239.28,43.63,0,0,1,0,1,1,0.8913,1,1,1,1,0,0,0,0,0,NONE,13,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1348735970098923,0.0020958452719258,0.988843418395777,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1036,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000162519,2026-01-19 16:25:00,C0001795,D0010293,B0050792,1569.53,CARD,GROCERY,VN,VN,550,Mass,26.55,149.15,18,E,0.36,643,77.19,PH,0,0,187,6.94,VN,0,1,0,0,8.83,1,6,10,9791.65,398.8,0,0,1,0,0,1,10.5231,0,0,1,0,0,0,0,0,0,NONE,19,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1892221557506982,0.0032200159469293,0.9878607764070056,observable_controls_v1,1,0,1,0,FRD-031,RC_UNUSUAL_AMOUNT,MANUAL_REVIEW,4,HIGH,STEP_UP,RC_STEP_UP_RISK,RC_STEP_UP_RISK;RC_UNUSUAL_AMOUNT,3.5377,Low-Medium,LOW,48,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000062611,2026-01-15 12:54:00,C0038793,D0024065,B0014813,62.06,MOBILE,ELECTRONICS,VN,VN,549,SME,7.9,61.13,13,D,0.29,392,74.94,SG,0,0,5383,30.31,SG,1,0,0,0,7.93,1,2,3,105.98,317.34,0,0,0,1,0,1,1.0152,0,0,1,0,0,0,0,0,0,NONE,15,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4789149123956273,0.0137560451039994,0.3196522406034859,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.5976,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000010459,2026-01-08 18:46:00,C0009886,D0053416,B0020398,187.84,WEB,GROCERY,VN,VN,594,Mass,12.79,123.87,18,C,0.22,1246,48.51,VN,0,0,1638,14.95,TH,0,0,0,0,3.37,0,0,2,960.66,118.04,0,1,0,0,0,0,1.5165,1,0,0,0,0,0,0,0,0,NONE,8,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1217658105665049,0.0018497542242073,0.810020551597692,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2432,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000230317,2026-01-20 19:03:00,C0033801,D0009902,B0028711,29.46,MOBILE,TRANSFER,VN,VN,250,Affluent,5.09,44.4,21,A,0.1,511,81.48,MY,0,0,1342,38.32,VN,1,0,0,1,0.79,0,1,3,40.62,30.77,0,0,1,0,0,1,0.6635,0,0,0,0,0,0,0,0,0,NONE,20,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1965497069132662,0.0033853373555173,0.5286494065201891,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0698,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000103329,2026-01-01 21:25:00,C0042044,D0035832,B0048676,41.05,API,UTILITIES,SG,SG,472,Mass,8.55,33.39,13,C,0.22,481,87.27,ID,0,1,3660,15.05,VN,0,0,1,0,9.44,2,0,3,136.58,58.85,0,0,0,0,0,1,1.2294,0,0,0,0,0,0,0,0,0,NONE,1,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.54644054260094,0.0182788977656643,0.7678448384332852,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.5252,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000066661,2026-01-16 10:56:00,C0004135,D0005994,B0039975,2148.0,WEB,RETAIL,VN,VN,163,Mass,13.38,932.76,9,A,0.1,317,90.79,SG,0,0,1811,10.83,VN,0,0,0,0,4.86,1,0,4,3686.52,54.52,0,0,0,0,0,1,2.3028,0,0,0,0,0,0,0,0,0,NONE,16,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1061553877540075,0.0015685081424335,0.1472045632935283,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,2.3584,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000022422,2026-01-20 00:54:00,C0020934,D0031667,B0045262,325.09,WEB,ELECTRONICS,VN,VN,781,Affluent,9.75,406.34,3,C,0.22,592,66.37,VN,1,0,1658,7.0,TH,0,0,0,0,3.87,4,0,1,481.36,106.38,1,0,0,1,0,0,0.8,0,0,0,0,0,0,0,0,0,NONE,20,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4198410208078119,0.010691984012587,0.9588189122632522,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,2.4331,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000060248,2026-01-27 13:43:00,C0026078,D0012115,B0002521,77.23,MOBILE,TRANSFER,ID,ID,1679,Mass,26.68,62.54,14,B,0.16,456,60.69,MY,0,0,1686,4.65,VN,1,0,0,1,13.97,0,1,3,107.05,108.9,0,0,0,0,0,1,1.235,0,0,0,0,0,0,0,0,0,NONE,27,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4142132703901682,0.0104338165961102,0.2618261562520596,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.5641,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
