beneficiary_id,beneficiary_age_hours,beneficiary_risk_score,new_beneficiary_flag,beneficiary_country,beneficiary_blacklist_flag,data_layer,data_status,source_type,claim_boundary
B0026851,1439,15.32,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0055070,4929,65.94,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0025525,1088,33.46,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0040679,1363,34.01,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0068597,5007,28.4,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0014190,2767,51.76,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0072081,701,36.37,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0067626,122,8.53,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0009804,1919,11.67,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0037643,1232,4.22,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0071112,649,7.33,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0033528,1119,20.48,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0015929,1199,3.07,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0074622,1343,20.59,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0046577,2024,4.98,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0018801,2519,35.71,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0053066,449,11.82,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0061158,5253,6.4,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0013524,2182,8.92,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0085266,2674,0.51,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0048366,3608,33.5,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0006217,2182,8.84,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0038522,2966,30.22,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0035050,737,5.5,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0034370,2918,1.22,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0064759,4340,7.05,1,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0064704,365,0.23,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0022128,5239,28.91,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0011534,3613,9.55,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0045284,2360,16.88,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0060593,4304,21.3,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0026525,2235,13.16,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0002312,2730,24.01,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0040604,4155,4.04,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0064648,1143,28.88,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0047308,2202,32.01,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0043068,1689,7.26,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0031829,2461,4.45,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0073234,1215,4.05,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0089908,801,5.29,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0014216,936,24.94,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0010880,2638,1.32,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0036661,1582,64.17,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0052565,3214,47.22,1,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0063694,3641,48.68,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0064700,1632,17.15,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0083982,449,22.5,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0079086,3508,0.53,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0069789,1833,4.09,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0023239,2465,2.33,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0076986,5112,40.23,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0044904,2093,16.18,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0057931,1839,33.98,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0025009,930,10.94,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0061965,5995,7.3,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0036012,2685,16.59,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0003635,2886,6.51,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0023208,1153,20.49,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0065736,3740,21.07,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0025492,2185,5.74,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0033847,417,16.23,1,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0049744,4135,13.79,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0000518,1259,3.06,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0017207,1942,6.91,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0018078,2084,3.5,1,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0030032,2865,16.49,1,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0045095,1619,9.47,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0067116,265,7.4,1,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0072426,3229,15.4,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0022489,1380,38.03,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0014606,986,10.94,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0021493,1297,42.09,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0048292,579,15.25,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0083417,333,8.99,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0062240,2234,3.43,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0047208,1176,13.33,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0064966,1150,7.72,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0041799,1636,39.07,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0052764,3299,21.26,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0047387,2406,7.39,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0068857,1553,15.1,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0002969,6707,30.65,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0000772,2667,2.42,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0069853,3441,13.43,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0024796,1003,10.02,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0085869,405,14.71,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0074328,1260,3.22,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0053842,3464,32.24,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0071380,3619,1.22,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0081267,248,10.01,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0042827,396,13.25,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0018836,144,6.47,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0077886,3451,3.92,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0050394,2765,37.82,1,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0043796,3176,4.69,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0086081,915,10.48,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0078792,3634,3.19,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0037372,2614,5.13,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0084873,1583,14.63,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0043001,1172,9.34,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0057662,2069,13.95,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0007744,5929,14.3,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0028386,766,13.23,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0046841,1475,14.05,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0037192,2493,34.54,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0001584,791,16.84,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0020573,2842,8.54,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0014424,694,22.18,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0076131,5558,5.95,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0007680,4044,8.48,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0038895,1294,5.42,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0035312,3170,7.54,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0074513,3189,19.62,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0071445,272,26.72,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0014534,1728,6.9,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0009347,2105,13.83,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0027869,1629,6.12,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0039319,3843,9.81,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0069962,2211,18.19,1,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0065468,4910,15.55,1,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0063690,1285,3.67,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0050712,309,29.0,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0070469,366,14.15,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0061758,2934,7.5,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0013026,1785,9.32,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0069477,1195,9.28,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0076167,2034,53.16,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0079937,5136,3.16,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0023209,2855,15.37,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0001038,888,34.89,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0079323,4119,3.63,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0037080,780,19.98,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0040791,2506,24.77,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0004968,3417,24.24,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0064036,3537,35.97,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0037780,511,2.6,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0072495,2811,65.24,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0065494,5139,23.48,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0079709,3609,11.61,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0058958,814,19.29,1,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0041773,3101,11.19,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0037005,1605,2.13,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0023361,4295,20.94,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0038262,3669,4.15,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0061949,1653,9.95,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0014875,991,21.97,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
